TUR,1912,Summer,Turkey
EST,1924,Summer,Estonia
IRI,2010,Winter,Iran
FRA,1900,Summer,Cinara-13
GBR,1960,Summer,Great Britain
MDA,2012,Summer,Moldova
JAM,1968,Summer,Jamaica
RSA,1998,Winter,South Africa
ESA,2012,Summer,El Salvador
ISL,1964,Winter,Iceland
NGR,2000,Summer,Nigeria-1
BOL,1968,Summer,Bolivia
JPN,1996,Summer,Japan-2
NCA,1992,Summer,Nicaragua
LAT,1996,Summer,Latvia
TLS,2016,Summer,Timor Leste
ITA,1920,Summer,Italy
CUB,2008,Summer,Cuba
CGO,2000,Summer,Congo (Brazzaville)
MNE,2016,Summer,Montenegro
ASA,1988,Summer,American Samoa
SUI,1994,Winter,Switzerland
PLW,2000,Summer,Palau
GBR,1912,Summer,Scotland
NED,1994,Winter,Netherlands
POR,1972,Summer,Portugal
TPE,2000,Summer,Chinese Taipei-2
POL,2014,Winter,Poland
LIE,1994,Winter,Liechtenstein
CAN,1904,Summer,Galt Football Club
SWE,1960,Summer,Sjovinge
CAN,1998,Winter,Canada-2
FRA,1900,Summer,Libellule de Paris
FRA,1900,Summer,Galopin-9
GER,1960,Summer,Bellatrix IX
MLT,1988,Summer,Malta
CHA,2016,Summer,Chad
BEL,2016,Summer,Belgium
NOR,1928,Summer,Noreg
BRA,2012,Summer,Brazil
LIE,1948,Summer,Liechtenstein
PHI,1992,Winter,Philippines
USA,1900,Summer,Frimousse
CAN,2014,Winter,Canada-2
PER,1972,Summer,Peru
KEN,2012,Summer,Kenya
RSA,1908,Summer,South Africa
GER,1964,Winter,Germany-2
FRA,1998,Winter,France-2
JPN,1936,Summer,Japan
SWE,1920,Summer,Sif
LTU,2016,Summer,Lithuania
ITA,1994,Winter,Italy-2
PUR,2008,Summer,Puerto Rico
AUS,1956,Summer,Australia
POL,1988,Summer,Poland
CAY,2008,Summer,Cayman Islands
GER,1952,Winter,Germany
GRE,2008,Summer,Greece
IND,2006,Winter,India
KOR,1976,Summer,South Korea
FIN,1932,Summer,Finland
MDA,2002,Winter,Moldova
KUW,1972,Summer,Kuwait
GBR,1956,Winter,Great Britain
CHN,2012,Summer,China-2
SWZ,1992,Winter,Swaziland
GER,1996,Summer,Germany-1
FRA,1900,Summer,"BLO Polo Club, Rugby"
JPN,2004,Summer,Japan-1
GER,1956,Winter,Germany
NED,1956,Summer,Netherlands
BEL,1900,Summer,Belgium-2
SGP,1984,Summer,Singapore
GBR,1988,Summer,Great Britain-1
LAT,1998,Winter,Latvia
FRA,1936,Summer,Fada
BAR,2016,Summer,Barbados
USA,1904,Summer,"Concordia Turnverein, St Louis"
USA,1904,Summer,Trans-Mississippi Golf Association-2
TCH,1976,Summer,Czechoslovakia
NEP,2016,Summer,Nepal
GDR,1972,Summer,East Germany
JAM,1964,Summer,Jamaica
SWE,1912,Summer,Gteborgs Roddfrening-2
BRA,1932,Summer,Brazil
AUS,1956,Summer,Naiad
DEN,1928,Summer,Denmark
LAT,2014,Winter,Latvia
MKD,1996,Summer,Macedonia
CHI,1972,Summer,Chile
URU,1984,Summer,Uruguay
TCH,1972,Summer,Czechoslovakia-1
MLI,2004,Summer,Mali
CHI,1948,Winter,Chile
POR,1932,Summer,Portugal
PRK,2006,Winter,North Korea
IRQ,1988,Summer,Iraq
BER,2006,Winter,Bermuda
CAN,1976,Summer,Canada
URU,1952,Summer,Uruguay
ISL,2006,Winter,Iceland
FRG,1972,Summer,West Germany-3
LAT,2002,Winter,Latvia
USA,1904,Summer,Atalanta Boat Club-2
LUX,1988,Summer,Luxembourg
GBR,1900,Summer,Brynhild-2
UGA,2004,Summer,Uganda
LES,1984,Summer,Lesotho
BRA,2004,Summer,Brazil-2
AND,1976,Summer,Andorra
USA,1996,Summer,United States-3
DEN,1948,Summer,Morena
LAT,2010,Winter,Latvia-2
URS,1984,Winter,Soviet Union-3
AUT,1948,Winter,Austria-2
USA,1904,Summer,Seawanhaka Boat Club-1
LIB,2014,Winter,Lebanon
FIN,1960,Summer,Finland
DEN,1912,Summer,Nurdug II
UAE,2012,Summer,United Arab Emirates
BAR,1972,Summer,Barbados
YUG,1988,Summer,Yugoslavia
PER,1964,Summer,Peru
ITA,1948,Winter,Italy-1
USA,1904,Summer,New York Athletic Club-4
POR,1984,Summer,Portugal
HUN,1948,Winter,Hungary
DEN,1912,Summer,Denmark-2
CAN,1952,Summer,Trickson VI
FRG,1976,Winter,West Germany-2
SWZ,1996,Summer,Swaziland
GBR,1924,Winter,Great Britain-2
GBR,1908,Summer,Heroine
AHO,1984,Summer,Netherlands Antilles
ARG,2000,Summer,Argentina-1
SMR,1988,Winter,San Marino
MON,2010,Winter,Monaco
POL,1968,Summer,Poland
GER,2006,Winter,Germany-2
GBR,1952,Summer,Fortuna
CAN,2010,Winter,Canada-1
KGZ,2002,Winter,Kyrgyzstan
BRA,1960,Summer,Brazil
MEX,1964,Summer,Nausikaa 4
FIN,1912,Summer,Finn II
TJK,2012,Summer,Tajikistan
MKD,1998,Winter,Macedonia
ESP,2012,Summer,Spain-2
SRI,1956,Summer,Sri Lanka
ZIM,1964,Summer,Zimbabwe
STP,2000,Summer,Sao Tome and Principe
URS,1968,Winter,Soviet Union-3
JPN,1992,Winter,Japan-1
JPN,1994,Winter,Japan-1
KEN,1992,Summer,Kenya
SEN,2012,Summer,Senegal
BDI,2008,Summer,Burundi
IOA,2014,Winter,Individual Olympic Athletes
SWE,1928,Winter,Sweden
AZE,2010,Winter,Azerbaijan
NED,1980,Winter,Netherlands
POR,1960,Summer,Portugal
AUT,1996,Summer,Austria
JAM,1998,Winter,Jamaica
MKD,2014,Winter,Macedonia
URS,1980,Summer,Soviet Union
NEP,1924,Winter,Nepal
ARG,1964,Summer,Rampage
SWE,1912,Summer,Kitty-1
POR,1980,Summer,Portugal
MAR,1988,Summer,Morocco
SOM,2004,Summer,Somalia
FRA,1900,Summer,Cercle de l'Aviron Roubaix-4
SUI,1928,Winter,Switzerland-1
ALG,2010,Winter,Algeria
SWE,1992,Summer,Sweden
ERI,2012,Summer,Eritrea
SUR,1968,Summer,Suriname
SWZ,2012,Summer,Swaziland
GER,1912,Summer,Germany-1
JAM,2014,Winter,Jamaica
GBR,1920,Summer,Great Britain-3
NED,2008,Summer,Netherlands
MGL,1988,Winter,Mongolia
MKD,2002,Winter,Macedonia
PAK,1952,Summer,Pakistan
LUX,1956,Summer,Luxembourg
SUD,2004,Summer,Sudan
SUI,2002,Winter,Switzerland-2
GER,1928,Winter,Germany
LES,2012,Summer,Lesotho
PAK,1956,Summer,Pakistan
GHA,1988,Summer,Ghana
TAN,1988,Summer,Tanzania
DEN,1896,Summer,Denmark
CAY,1988,Summer,Cayman Islands
SWE,1964,Winter,Sweden-1
ISL,1988,Summer,Iceland
ALB,1996,Summer,Albania
ITA,2014,Winter,Italy
AUT,2012,Summer,Austria
FRA,1900,Summer,Gitana-21
BUL,1992,Winter,Bulgaria-1
AUS,1972,Summer,Australia
ETH,2008,Summer,Ethiopia
IRI,1998,Winter,Iran
GER,2014,Winter,Germany-2
ROU,2000,Summer,Romania
PUR,1992,Winter,Puerto Rico-2
GUI,1992,Summer,Guinea
PER,2014,Winter,Peru
MAD,2004,Summer,Madagascar
MYA,1956,Summer,Myanmar
AUT,1998,Winter,Austria
DEN,2010,Winter,Denmark
IRI,2014,Winter,Iran
CZE,1998,Winter,Czech Republic-2
ARM,1994,Winter,Armenia
USA,1904,Summer,Atalanta Boat Club-1
GBR,1900,Summer,Upton Park FC
IRL,1924,Summer,Ireland
BER,1960,Summer,Oleander II
SWE,1964,Summer,Kuling
SUI,2006,Winter,Switzerland
PAN,1968,Summer,Panama
NIG,1984,Summer,Niger
RUS,2004,Summer,Russia-2
ARG,1960,Summer,Ardilla
EGY,1984,Winter,Egypt
AUT,2014,Winter,Austria
PLW,2008,Summer,Palau
GER,1908,Summer,Germany-2
GER,1998,Winter,Germany-1
URU,1960,Summer,Bajazzo
FRA,1900,Summer,Singy-7
UZB,2010,Winter,Uzbekistan
SUI,2016,Summer,Switzerland-1
TUV,2012,Summer,Tuvalu
CAN,1928,Summer,Canada
ALG,1992,Winter,Algeria
COD,1968,Summer,Congo (Kinshasa)
MDA,1996,Summer,Moldova
ESP,1960,Summer,Posillipo III
BUL,1972,Winter,Bulgaria
SEY,2004,Summer,Seychelles
BIH,2010,Winter,Bosnia and Herzegovina
MRI,1996,Summer,Mauritius-1
ZAM,1980,Summer,Zambia
BEL,1924,Summer,Ciss
JAM,1984,Summer,Jamaica
SWE,1956,Summer,Rush V
JPN,1960,Summer,Boreas
JPN,1976,Winter,Japan-1
AUT,2002,Winter,Austria
ITA,2006,Winter,Italy-1
GBR,1984,Winter,Great Britain-2
SGP,1968,Summer,Singapore
BEL,1948,Winter,Belgium-2
GER,2016,Summer,Germany
FIN,1936,Winter,Finland
MON,1964,Summer,Monaco
NGR,2004,Summer,Nigeria-1
LIE,1960,Winter,Liechtenstein
BRN,2000,Summer,Bahrain
ISR,2000,Summer,Israel
CAN,1904,Summer,Winnipeg Shamrocks-1
SUI,1976,Winter,Switzerland-2
TPE,1998,Winter,Chinese Taipei
NZL,1952,Winter,New Zealand
RSA,1992,Summer,South Africa
LIB,2002,Winter,Lebanon
GBR,1920,Summer,Great Britain-1
COL,1948,Summer,Colombia
GBR,1912,Summer,Ireland
TPE,2014,Winter,Chinese Taipei
RUS,2008,Summer,Russia-2
CHN,1984,Winter,China
SKN,1996,Summer,Saint Kitts and Nevis
FRA,1924,Summer,France-2
FIN,1980,Winter,Finland
NOR,1928,Winter,Norway
CAN,1956,Winter,Canada
LES,1992,Summer,Lesotho
KEN,1960,Summer,Kenya
SRI,2004,Summer,Sri Lanka
ISV,2012,Summer,United States Virgin Islands
AFG,1936,Summer,Afghanistan
HUN,1992,Winter,Hungary-2
USA,1904,Summer,St. Louis Amateur Athletic Association
ESA,1992,Summer,El Salvador
NED,1992,Winter,Netherlands
GRN,2008,Summer,Grenada
PAN,1964,Summer,Panama
GBR,1992,Summer,Great Britain
AUS,1984,Summer,Australia
SUI,1980,Winter,Switzerland-2
GRE,1906,Summer,"Life boat naval ship ""Spetsai""-1"
FRA,1900,Summer,Fantlet-7
POR,1992,Summer,Portugal
LAO,2008,Summer,Laos
EST,1996,Summer,Estonia
SMR,2012,Summer,San Marino
SWE,1952,Summer,May Be VII
PAR,1976,Summer,Paraguay
LAT,1998,Winter,Latvia-2
USA,1908,Summer,United States
NED,2002,Winter,Netherlands
ESP,1994,Winter,Spain
FRA,1900,Summer,Amulet-3
CUB,1904,Summer,Cuba
ISL,1960,Winter,Iceland
SUI,1988,Summer,Switzerland
NED,1988,Summer,Netherlands
ITA,2014,Winter,Italy-2
SUI,2008,Summer,Switzerland
LAT,2014,Winter,Latvia-2
USA,1928,Summer,Babe
LUX,1928,Winter,Luxembourg
USA,1904,Summer,United States-13
PER,1980,Summer,Peru
BRA,1992,Summer,Brazil
IRQ,1968,Summer,Iraq
MAR,1976,Summer,Morocco
USA,1948,Summer,Margaret
YUG,1920,Summer,Yugoslavia
TUR,1976,Winter,Turkey
AFG,1980,Summer,Afghanistan
HUN,1980,Winter,Hungary
IRI,1968,Summer,Iran
FRA,1900,Summer,C.V.A.-14
MON,1998,Winter,Monaco
KUW,1992,Summer,Kuwait
CAN,1998,Winter,Canada-1
DEN,1912,Summer,Roklubb Kbnhavn-2
AUT,1952,Winter,Austria
FRA,1948,Winter,France-1
CHI,1964,Summer,Chile
BUL,1936,Winter,Bulgaria
HUN,1908,Summer,Hungary
BEL,1906,Summer,Belgium
VEN,1952,Summer,Venezuela
MON,2014,Winter,Monaco
MGL,2012,Summer,Mongolia
IRL,1960,Summer,Three Leaves
GUM,2004,Summer,Guam
CAN,2014,Winter,Canada-1
GEO,2016,Summer,Georgia
ARG,2000,Summer,Argentina-2
CAN,1936,Summer,Canada
ISR,1952,Summer,Israel
MAS,1992,Summer,Malaysia
GER,2008,Summer,Bonaparte
BAH,1972,Summer,Bahamas
TPE,1984,Summer,Chinese Taipei
TTO,1972,Summer,Trinidad and Tobago
FRG,1988,Summer,West Germany-1
GRE,1906,Summer,Greece
TCH,1952,Summer,Czechoslovakia
TLS,2004,Summer,Timor Leste
LIB,1976,Winter,Lebanon
PAR,2004,Summer,Paraguay
CPV,2000,Summer,Cape Verde
BRA,1996,Summer,Brazil-1
ISR,1956,Summer,Israel
FIN,1988,Winter,Finland
JPN,1920,Summer,Japan
ITA,1988,Summer,Italy
LIB,1968,Summer,Lebanon
TCH,1992,Summer,Czechoslovakia-1
TCH,1956,Summer,Czechoslovakia
YUG,1952,Summer,Primorka
GRE,1906,Summer,Thessalonki-1
CAN,1904,Summer,Mohawk Indians-2
BUL,1980,Winter,Bulgaria
POR,1960,Summer,Calcinhas
ISL,1956,Summer,Iceland
BIH,1996,Summer,Bosnia and Herzegovina
MEX,1992,Winter,Mexico-2
PER,2016,Summer,Peru
IRI,2002,Winter,Iran
USA,1924,Summer,United States
TOG,2008,Summer,Togo
SEN,1996,Summer,Senegal
BRA,2016,Summer,Brazil
SWE,1988,Summer,Sweden-1
SVK,2004,Summer,Slovakia
PHI,1960,Summer,Patricia
DEN,1936,Summer,Kiel
CHA,2004,Summer,Chad
ZAM,1992,Summer,Zambia
URS,1972,Winter,Soviet Union-2
BEL,2004,Summer,Belgium
AUT,1932,Summer,Austria
JPN,1968,Summer,Japan
UGA,2000,Summer,Uganda
DEN,1906,Summer,Dansk Idrts Forbund
FRA,1900,Summer,France-2
ZIM,1964,Summer,Peri II
SWE,1912,Summer,Roddklubben af 1912-2
ROU,1968,Winter,Romania
GBR,1904,Summer,Great Britain
MON,1924,Summer,Monaco
AUT,1988,Winter,Austria-2
NED,1976,Winter,Netherlands
HUN,2010,Winter,Hungary
LIB,1980,Winter,Lebanon
MOZ,1980,Summer,Mozambique
DOM,2012,Summer,Dominican Republic
BEL,1928,Winter,Belgium-2
POR,1960,Summer,Ma'Lindo
SAM,2008,Summer,Samoa
ALG,1988,Summer,Algeria
UAE,1992,Summer,United Arab Emirates
NIG,1968,Summer,Niger
SUR,1984,Summer,Suriname
ZIM,2016,Summer,Zimbabwe
ESP,1936,Winter,Spain
MAS,2016,Summer,Malaysia
NOR,1952,Winter,Norway-1
SYR,1948,Summer,Syria
USA,1998,Winter,United States
POR,1936,Summer,Hannover
RWA,1992,Summer,Rwanda
BIH,2012,Summer,Bosnia and Herzegovina
ROU,1968,Winter,Romania-1
LES,1980,Summer,Lesotho
BAR,2004,Summer,Barbados
SMR,2004,Summer,San Marino
CHN,2000,Summer,China
JAM,1992,Summer,Jamaica
DEN,2014,Winter,Denmark
PNG,1984,Summer,Papua New Guinea
USA,2014,Winter,United States
NEP,2004,Summer,Nepal
BUR,2016,Summer,Burkina Faso
KAZ,2004,Summer,Kazakhstan
ISV,1992,Summer,United States Virgin Islands
GER,1952,Summer,Gustel X
USA,1992,Summer,United States-3
DEN,1912,Summer,Denmark-1
KOR,2014,Winter,South Korea-2
NIG,2012,Summer,Niger
ESP,1980,Winter,Spain
AUT,1960,Summer,Austria
YUG,1936,Winter,Yugoslavia
FRA,2012,Summer,France-2
SLE,1992,Summer,Sierra Leone
URS,1960,Summer,Tornado
ROU,2004,Summer,Romania
ESP,2008,Summer,Spain-1
GBR,1908,Summer,Liverpool Police Team-2
LIB,1996,Summer,Lebanon
MEX,2016,Summer,Mexico
AUS,1906,Summer,Australia
PER,1992,Summer,Peru
ROU,1964,Winter,Romania
IRI,1976,Winter,Iran
NRU,1996,Summer,Nauru
POR,1960,Summer,Ciocca III
HUN,1992,Winter,Hungary
SWE,1932,Summer,Bissbi
CHN,1936,Summer,China
SKN,2012,Summer,Saint Kitts and Nevis
BEL,1936,Summer,Belgium
SYR,2012,Summer,Syria
CYP,2004,Summer,Cyprus
COD,1996,Summer,Congo (Kinshasa)
FIN,1952,Summer,Tu-Fri
GRE,1906,Summer,"Lemzos Thorichton ""Spetsai""-4"
FIJ,1992,Summer,Fiji
AUS,1992,Summer,Australia
SLO,2014,Winter,Slovenia
NOR,1964,Summer,Norway
NED,1900,Summer,Univ. of Brussels
AUT,1992,Summer,Austria
ALG,1968,Summer,Algeria
GRE,1952,Summer,Marie-Tim
UGA,1956,Summer,Uganda
KGZ,1998,Winter,Kyrgyzstan
AUT,1960,Summer,Surprise
GBR,1900,Summer,Foxhunters Hurlingham
USA,1904,Summer,Milwaukee Athletic Club-1
ROU,1964,Winter,Romania-1
ITA,1936,Summer,Esperia
URS,1964,Summer,Druzhba
NZL,1932,Summer,New Zealand
NED,2006,Winter,Netherlands
FRA,2002,Winter,France-2
CAF,2012,Summer,Central African Republic
SWE,1992,Summer,Sweden-2
FRA,1936,Summer,Qu'Importe
JPN,1924,Summer,Japan
KGZ,2014,Winter,Kyrgyzstan
ARM,2002,Winter,Armenia
TKM,2000,Summer,Turkmenistan
SWE,1928,Summer,Sylvia
UKR,2016,Summer,Ukraine
CRC,1976,Summer,Costa Rica
RUS,1900,Summer,Russia-1
AND,2008,Summer,Andorra
KSA,1984,Summer,Saudi Arabia
ARG,1952,Summer,Pampero
HUN,1960,Summer,Olimpia
COD,2012,Summer,Congo (Kinshasa)
DEN,1920,Summer,Denmark
USA,2000,Summer,United States-2
ANG,2012,Summer,Angola
KOR,1964,Winter,South Korea
TCH,1936,Winter,Czechoslovakia
SUI,1920,Summer,Switzerland
FRA,1998,Winter,France-3
NED,1920,Summer,Netherlands
AFG,2016,Summer,Afghanistan
MAW,1996,Summer,Malawi
ETH,2006,Winter,Ethiopia
RUS,2002,Winter,Russia-1
POL,1992,Summer,Poland-2
POL,1972,Summer,Poland
CRC,2006,Winter,Costa Rica
GBR,2008,Summer,Mistral Hojris
MTN,2016,Summer,Mauritania
HKG,2010,Winter,Hong Kong
ROU,1968,Winter,Romania-2
BRA,2000,Summer,Brazil-2
SOL,1996,Summer,Solomon Islands
NED,1928,Winter,Netherlands
FIJ,2016,Summer,Fiji
LBA,1988,Summer,Libya
EST,1932,Summer,Estonia
COK,1996,Summer,Cook Islands
DMA,2008,Summer,Dominica
URS,1972,Winter,Soviet Union-3
SUI,1964,Summer,Pousse-Moi Pas VII
BUL,1988,Summer,Bulgaria
TCH,1936,Winter,Czechoslovakia-2
CRC,1980,Summer,Costa Rica
SAM,1988,Summer,Samoa
TPE,1996,Summer,Chinese Taipei-1
USA,1964,Winter,United States-1
LIE,1972,Winter,Liechtenstein
DEN,1996,Summer,Denmark-2
IRI,1900,Summer,Iran
NOR,1964,Summer,Fram III
CHI,2012,Summer,Chile
GUY,1948,Summer,Guyana
TUR,1964,Summer,Turkey
BOL,1988,Winter,Bolivia
GBR,1928,Summer,Feo
BRA,2012,Summer,Brazil-1
ITA,1956,Summer,Italy
ITA,1964,Summer,Umberta V
URS,1960,Summer,Viktoriya
TCH,1980,Winter,Czechoslovakia
HON,1992,Summer,Honduras
KSA,1972,Summer,Saudi Arabia
GBR,1998,Winter,Great Britain-1
ARU,2008,Summer,Aruba
TPE,1988,Winter,Chinese Taipei-1
GER,1936,Winter,Germany-2
IRI,1996,Summer,Iran
GBR,1900,Summer,Olle
TGA,2014,Winter,Tonga
POL,1956,Winter,Poland
YUG,1924,Summer,Yugoslavia
GBR,2014,Winter,Great Britain-1
PAK,2008,Summer,Pakistan
FIN,1952,Summer,Ralia
BOL,2012,Summer,Bolivia
FIJ,1976,Summer,Fiji
GUA,1968,Summer,Guatemala
MGL,1996,Summer,Mongolia
ESP,2014,Winter,Spain
ITA,1936,Summer,Pegaso
USA,1900,Summer,Formosa
CUB,1960,Summer,Vesania
POR,1936,Summer,Vicking
SWE,1952,Winter,Sweden
KEN,2000,Summer,Kenya
FRA,1976,Winter,France-2
RSA,1956,Summer,Impala
SLE,1980,Summer,Sierra Leone
SUI,2004,Summer,Switzerland-1
BEL,1988,Summer,Belgium
SUR,1992,Summer,Suriname
DEN,2012,Summer,Denmark-2
USA,2002,Winter,United States
CZE,1994,Winter,Czech Republic-1
FRA,1952,Winter,France-2
EGY,1924,Summer,Egypt
MAR,1984,Summer,Morocco
PUR,1964,Summer,Puerto Rico
CHN,2000,Summer,China-2
GER,2004,Summer,Germany
ROU,1964,Winter,Romania-2
SUI,1936,Summer,Ylliam II
CAF,1992,Summer,Central African Republic
PAN,1960,Summer,Panama
IVB,1992,Summer,British Virgin Islands
TUR,2012,Summer,Turkey
SLE,2004,Summer,Sierra Leone
PNG,1992,Summer,Papua New Guinea
GAB,2016,Summer,Gabon
CHN,1992,Summer,China-1
PHI,1932,Summer,Philippines
HON,2016,Summer,Honduras
BAH,1964,Summer,Bahamas
ARG,2008,Summer,Argentina-1
PUR,1996,Summer,Puerto Rico
GHA,1984,Summer,Ghana
POR,1948,Summer,Symphony
NZL,1956,Summer,Jest
NAM,1996,Summer,Namibia
NGR,1968,Summer,Nigeria
NOR,1948,Summer,Norway
NEP,1988,Summer,Nepal
DOM,1996,Summer,Dominican Republic
GBR,1948,Summer,Ceres II
ISV,2016,Summer,United States Virgin Islands
GDR,1980,Summer,East Germany
SCG,1998,Winter,Serbia and Montenegro
DEN,1912,Summer,Denmark
CGO,1988,Summer,Congo (Brazzaville)
CAM,2000,Summer,Cambodia
TGA,1984,Summer,Tonga
FRA,1960,Summer,Calypse II
PAN,1992,Summer,Panama
SUR,2016,Summer,Suriname
LIB,1952,Winter,Lebanon
MEX,1976,Summer,Mexico
BEL,1932,Winter,Belgium
SUI,1936,Winter,Switzerland
AUT,1900,Summer,Austria-1
BRA,1948,Summer,Brazil
HKG,1964,Summer,Hong Kong
LIE,1936,Winter,Liechtenstein
DJI,1984,Summer,Djibouti
HUN,1906,Summer,Hungary
GER,1994,Winter,Germany-3
MEX,1952,Summer,Mexico
VIE,1996,Summer,Vietnam
BER,1964,Summer,Oleander XII
TUR,2002,Winter,Turkey
FRA,1960,Summer,Snowten III
HKG,1996,Summer,Hong Kong
CHN,2016,Summer,China-1
OMA,1992,Summer,Oman
CHN,2008,Summer,China-2
GUA,1996,Summer,Guatemala
ARG,1956,Summer,Pampero
IRQ,1984,Summer,Iraq
BUL,2002,Winter,Bulgaria
ISV,1976,Summer,United States Virgin Islands
USA,1976,Winter,United States
PUR,1998,Winter,Puerto Rico
GBR,1972,Winter,Great Britain-2
NZL,2004,Summer,New Zealand
FRA,1976,Summer,France
FIN,1992,Summer,Finland
PHI,1972,Summer,Philippines
DJI,1996,Summer,Djibouti
USA,1932,Winter,United States-1
YEM,2016,Summer,Yemen
LIE,1980,Winter,Liechtenstein
TJK,2000,Summer,Tajikistan
POL,1928,Winter,Poland
NGR,2016,Summer,Nigeria
GBR,1908,Summer,Gyrinus-1
POL,1972,Winter,Poland-2
FRA,1952,Summer,France
FRA,1928,Summer,L'Aile VI
USA,1948,Winter,United States-1
ZAM,2000,Summer,Zambia
SEN,2000,Summer,Senegal
SMR,1976,Summer,San Marino
SLO,2008,Summer,Slovenia
POL,2012,Summer,Poland-1
GBR,1908,Summer,Sorais-2
AUT,1928,Winter,Austria-2
GBR,1908,Summer,Cornwall
UKR,2016,Summer,Ukraine-1
ITA,1972,Summer,Italy
ARU,1988,Summer,Aruba
FSM,2016,Summer,Federated States of Micronesia
NGR,1964,Summer,Nigeria
CAN,1984,Winter,Canada-2
FRA,1900,Summer,Suzon IV-5
IND,1964,Summer,India
BAR,2000,Summer,Barbados
USA,1968,Winter,United States-2
VEN,1964,Summer,Espuma del Mar
SUI,1952,Winter,Switzerland-1
BIH,1992,Summer,Bosnia and Herzegovina
BRA,1980,Summer,Brazil
SMR,1984,Winter,San Marino
ITA,1948,Winter,Italy
TUN,2016,Summer,Tunisia
GBR,1900,Summer,Union des Socits Franais de Sports Athletiques
MEX,1994,Winter,Mexico
HON,2000,Summer,Honduras
LIB,1984,Summer,Lebanon
IND,1996,Summer,India
URS,1964,Winter,Soviet Union
AUT,1928,Summer,Austria
SWE,1924,Winter,Sweden
BOH,1912,Summer,Bohemia-2
BEL,1920,Summer,Edelweiss II-1
TUN,1964,Summer,Tunisia
SGP,2016,Summer,Singapore
USA,2008,Summer,United States-2
AUT,1972,Summer,Austria
GBR,2000,Summer,Great Britain
JPN,1984,Summer,Japan
BRA,1948,Summer,Andorinha
AUS,2000,Summer,Australia-2
FIN,2016,Summer,Finland
ROU,2006,Winter,Romania
MAD,1972,Summer,Madagascar
CAM,1956,Summer,Cambodia
LBR,1984,Summer,Liberia
CZE,2008,Summer,Czech Republic-1
GRE,1932,Summer,Greece
BER,1964,Summer,Bermuda
GDR,1980,Winter,East Germany-1
USA,1980,Winter,United States-1
FRA,1900,Summer,Mignon-3
ITA,1908,Summer,Italy
SUI,2010,Winter,Switzerland
IRL,1932,Summer,Ireland
LIB,1960,Summer,Lebanon
GUY,1980,Summer,Guyana
SUI,2016,Summer,Switzerland-2
ITA,1906,Summer,Pistoja/Firenze
AZE,2012,Summer,Azerbaijan
LIE,2010,Winter,Liechtenstein
ESP,2008,Summer,Spain-2
TKM,2004,Summer,Turkmenistan
ROU,1980,Summer,Romania
IRL,1948,Summer,Ireland
BLR,2010,Winter,Belarus
ZIM,2004,Summer,Zimbabwe
CZE,1996,Summer,Czech Republic-2
USA,1900,Summer,United States
CYP,1984,Winter,Cyprus
AUS,1924,Winter,Australia
IND,2012,Summer,India
GER,1964,Winter,Germany-3
BER,1996,Summer,Bermuda
BIH,2016,Summer,Bosnia and Herzegovina
USA,2004,Summer,United States-2
BOT,2016,Summer,Botswana
CUB,1968,Summer,Cuba
MRI,2008,Summer,Mauritius
JPN,1960,Summer,Japan
ROU,2006,Winter,Romania-1
BIZ,2000,Summer,Belize
CAN,2016,Summer,Canada-2
STP,2008,Summer,Sao Tome and Principe
GER,1952,Winter,Germany-1
LBR,1996,Summer,Liberia
VEN,1956,Summer,Venezuela
POR,2016,Summer,Portugal
FRA,1928,Winter,France-1
BUR,2004,Summer,Burkina Faso
MAW,1984,Summer,Malawi
BOL,1936,Summer,Bolivia
GRE,1988,Winter,Greece
BRA,1948,Summer,Buscape II
BAR,1976,Summer,Barbados
ITA,1960,Summer,Merope III
USA,1912,Summer,United States
MLT,1968,Summer,Malta
GER,1956,Winter,Germany-1
POR,2008,Summer,Oxalis
RHO,1960,Summer,Rhodesia
HUN,1964,Summer,Hungary
FRA,2016,Summer,France-2
CZE,2010,Winter,Czech Republic-1
SUI,1972,Summer,Switzerland
BEN,2008,Summer,Benin
NED,1972,Summer,Netherlands
BAH,2000,Summer,Bahamas
CYP,1980,Winter,Cyprus
ITA,1984,Summer,Italy
LIB,1956,Winter,Lebanon
ESP,1920,Summer,Spain-1
PUR,2012,Summer,Puerto Rico
BER,2012,Summer,Bermuda
HUN,1996,Summer,Hungary
IRL,1960,Summer,Ireland
ISL,2010,Winter,Iceland
GRE,2012,Summer,Greece
THA,1952,Summer,Thailand
USA,1960,Summer,Spirit VI
HUN,1952,Winter,Hungary-2
JPN,1956,Winter,Japan
NOR,1920,Summer,Eleda
TGA,1992,Summer,Tonga
NOR,1960,Summer,Struten
LIE,1992,Winter,Liechtenstein
JPN,1936,Summer,Essen
GBR,1908,Summer,Dylan-2
NOR,1952,Winter,Norway
KEN,1956,Summer,Kenya
ITA,1948,Winter,Italy-2
GER,1936,Summer,Rostock
AUT,1948,Winter,Austria-1
AUT,1936,Summer,Austria
BRA,1956,Summer,Inca
YUG,1984,Summer,Yugoslavia
FIN,2000,Summer,Finland
SUI,1908,Summer,Switzerland
SGP,1956,Summer,Rika II
LIE,1988,Summer,Liechtenstein
MON,1972,Summer,Monaco
HUN,2012,Summer,Hungary
IRI,1960,Summer,Iran
SWE,2008,Summer,Floresco
GUA,2012,Summer,Guatemala
POL,1968,Winter,Poland-1
FRA,1964,Winter,France
UKR,2004,Summer,Ukraine
